author,text,published_at,likes,clean_text,topic_id,topic_label,sentiment_label,sentiment_score
@daleingham4657,Where is the blended family?,2025-11-04 11:10:43+00:00,0,where is the blended family?,5,family themes & representation,POSITIVE,0.9981521964073181
@Bacon0oo0,a none blended family on an advert!??! lol,2025-11-04 11:06:40+00:00,7,a none blended family on an advert!??! lol,5,family themes & representation,NEGATIVE,0.9938540458679199
@MrAnderson321,"Finally, John Lewis hits the spot. 
Let the Christmas spirit begin! 🎄",2025-11-04 11:06:10+00:00,227,"finally, john lewis hits the spot. let the christmas spirit begin!",2,nostalgia & memories,POSITIVE,0.99944669008255
@DMacsPlace,"This is one of their best in a while and harkens back to the days when the message was simple, the song was perfect and there wasn't a lot of gimmickry or CGI in their ads. As a man in his 40s, I'm not afraid to say that the minute he started dancing to that 90s House record, I bawled. And when he 'met' his son in his club days memories, I bawled some more. 

Great work, John Lewis & Partners!",2025-11-04 10:56:38+00:00,11,"this is one of their best in a while and harkens back to the days when the message was simple, the song was perfect and there wasn't a lot of gimmickry or cgi in their ads. as a man in his 40s, i'm not afraid to say that the minute he started dancing to that 90s house record, i bawled. and when he 'met' his son in his club days memories, i bawled some more. great work, john lewis & partners!",4,mixed evaluations (best vs worst),POSITIVE,0.9948950409889221
@rafaelsays175,I must be devoid of emotions…,2025-11-04 10:52:59+00:00,36,i must be devoid of emotions…,3,general christmas advert discussion,NEGATIVE,0.9997316002845764
@Jayne-k1b,Fantastic wholesome British advert! Welcome back John Lewis ❤,2025-11-04 10:50:35+00:00,119,fantastic wholesome british advert! welcome back john lewis,0,music themes & general praise,POSITIVE,0.9998823404312134
@cambteach7778,Oh yes!!! Great tune. Love the ad. Thank you JL.,2025-11-04 10:48:05+00:00,1,oh yes!!! great tune. love the ad. thank you jl.,1,strong emotional praise,POSITIVE,0.9998759031295776
@yukatanchiller,For a dad with two young boys who has blasted this exact tune it is one classic emotional rollercoaster that advert. John lewis kills it with their adverts everytime.,2025-11-04 10:44:53+00:00,49,for a dad with two young boys who has blasted this exact tune it is one classic emotional rollercoaster that advert. john lewis kills it with their adverts everytime.,2,nostalgia & memories,NEGATIVE,0.9973841309547424
@davidwalterhall,"If you watched Aftersun and thought it was a bit of a downer, this could be for you.",2025-11-04 10:37:52+00:00,1,"if you watched aftersun and thought it was a bit of a downer, this could be for you.",3,general christmas advert discussion,NEGATIVE,0.9706063270568848
@squirrelscanfly2547,There is no Christmas soul in these adverts anymore. I've got zero Christmas vibes from this and I'm 47 year old dad who well remembers the 90s... You need to to get back to the drawing board John Lewis.,2025-11-04 10:37:39+00:00,6,there is no christmas soul in these adverts anymore. i've got zero christmas vibes from this and i'm 47 year old dad who well remembers the 90s... you need to to get back to the drawing board john lewis.,3,general christmas advert discussion,NEGATIVE,0.9974615573883057
@craigjenkins1674,Bring back Edgar the dragon.,2025-11-04 10:33:53+00:00,1,bring back edgar the dragon.,5,family themes & representation,POSITIVE,0.9902151823043823
@graemehuntley2363,What an advert... unreal,2025-11-04 10:33:47+00:00,1,what an advert... unreal,3,general christmas advert discussion,NEGATIVE,0.9997662901878357
@chrisChris6969,"Absolutely done in  after watching that 😢😢😢

This is exactly my son & I , we do these things together and we both love Where love lives ❤",2025-11-04 10:33:08+00:00,13,"absolutely done in after watching that this is exactly my son & i , we do these things together and we both love where love lives",5,family themes & representation,POSITIVE,0.9998169541358948
@user-vh6ts9uf6c,Wow John Lewis remembered what a dad was. Refreshing.,2025-11-04 10:27:41+00:00,280,wow john lewis remembered what a dad was. refreshing.,3,general christmas advert discussion,POSITIVE,0.9998767375946045
@AndrewA-gt4fl,Hope they are paying Charlotte Wells royalties.,2025-11-04 10:23:30+00:00,5,hope they are paying charlotte wells royalties.,2,nostalgia & memories,NEGATIVE,0.7895652651786804
@flipdip8008,not like a.john lewis ad since buster on the trampoline but love this,2025-11-04 10:21:52+00:00,2,not like a.john lewis ad since buster on the trampoline but love this,3,general christmas advert discussion,POSITIVE,0.9995635151863098
@angieshepherd2922,First one that's given me the feels since The Man on the Moon. Nice work.,2025-11-04 10:21:43+00:00,1,first one that's given me the feels since the man on the moon. nice work.,0,music themes & general praise,POSITIVE,0.9997922778129578
@HaTer-xs8sh,Oh how they've fallen! This was rubbish! To think John Lewis used to be the best at Christmas ads!,2025-11-04 10:21:35+00:00,1,oh how they've fallen! this was rubbish! to think john lewis used to be the best at christmas ads!,4,mixed evaluations (best vs worst),NEGATIVE,0.9996098875999451
@conradknightsocksknight1590,Nice but why ruin it with that awful updated version 😕,2025-11-04 10:21:22+00:00,0,nice but why ruin it with that awful updated version,0,music themes & general praise,NEGATIVE,0.9997456669807434
@thomastaylor1575,X factor style faux emotional drivel,2025-11-04 10:14:52+00:00,1,x factor style faux emotional drivel,2,nostalgia & memories,NEGATIVE,0.9995390176773071
@wristopia4101,What's going on with that family?,2025-11-04 10:14:32+00:00,2,what's going on with that family?,3,general christmas advert discussion,NEGATIVE,0.9904449582099915
@Myth_10,Great advert. I'm 52 and was into the club thing back in the day. Lost my dad last year.,2025-11-04 10:11:46+00:00,9,great advert. i'm 52 and was into the club thing back in the day. lost my dad last year.,1,strong emotional praise,NEGATIVE,0.5894153714179993
@stephenwoodrow1334,Sorry partners....looks like another year without a bonus!,2025-11-04 10:10:34+00:00,2,sorry partners....looks like another year without a bonus!,3,general christmas advert discussion,NEGATIVE,0.9998106360435486
@Sergclubclass,"You’ve absolutely nailed this , Alison Limerick is a hero to that generation and this gets you in all the feels ❤❤ 

Ps - the music supervisor and advertising company need a pay rise 👏👏👏",2025-11-04 10:09:08+00:00,1,"you’ve absolutely nailed this , alison limerick is a hero to that generation and this gets you in all the feels ps - the music supervisor and advertising company need a pay rise",5,family themes & representation,POSITIVE,0.999403715133667
@TelepartyPlays,Great advert. Finally fathers get some love from John Lewis. Sons and fathers bonding is needed more than ever in the current climate.,2025-11-04 10:08:56+00:00,713,great advert. finally fathers get some love from john lewis. sons and fathers bonding is needed more than ever in the current climate.,3,general christmas advert discussion,POSITIVE,0.9797844886779785
@Lin.J333,"Missing something ,couldn't really work out what it was about to be honest",2025-11-04 10:08:10+00:00,5,"missing something ,couldn't really work out what it was about to be honest",2,nostalgia & memories,NEGATIVE,0.9997861981391907
@pandmscarrott4212,Superb! JL do it again!🎄 Goosebumps plus brought a tear to my eye. A proper ad with emotion and a real message ❤,2025-11-04 10:05:21+00:00,8,superb! jl do it again! goosebumps plus brought a tear to my eye. a proper ad with emotion and a real message,4,mixed evaluations (best vs worst),POSITIVE,0.9997928738594055
@lewissaunders7328,John Lewis are definitely back on form 👌,2025-11-04 09:59:58+00:00,1,john lewis are definitely back on form,3,general christmas advert discussion,POSITIVE,0.999687910079956
@tazmo2237,Not very Christmassy is it? 🫤,2025-11-04 09:51:59+00:00,4,not very christmassy is it? 🫤,1,strong emotional praise,NEGATIVE,0.9995689988136292
@peterpersonalstylist,@HMV are going to do BRILLIANT out of this advert 💯,2025-11-04 09:50:43+00:00,1,are going to do brilliant out of this advert,1,strong emotional praise,POSITIVE,0.9996328353881836
@absolutebensmith,I get what they were trying to do - but it just doesn't land for me.,2025-11-04 09:46:59+00:00,5,i get what they were trying to do - but it just doesn't land for me.,1,strong emotional praise,NEGATIVE,0.999767005443573
@andrewshilcock2958,"For me personally this is the best advert ever, subjective maybe but it got me🕺😢❤️",2025-11-04 09:46:30+00:00,4,"for me personally this is the best advert ever, subjective maybe but it got me",1,strong emotional praise,POSITIVE,0.9990736246109009
@ohlawddddd,"""There are no white people in adverts anymore"" 🤡",2025-11-04 09:44:32+00:00,1,"""there are no white people in adverts anymore"" 🤡",5,family themes & representation,NEGATIVE,0.9952011108398438
@seanjones180,Thinking of gb news viewers at this very difficult time,2025-11-04 09:43:27+00:00,1,thinking of gb news viewers at this very difficult time,3,general christmas advert discussion,NEGATIVE,0.9727986454963684
@BrysHogan,It's terrible,2025-11-04 09:42:36+00:00,1,it's terrible,0,music themes & general praise,NEGATIVE,0.9567190408706665
@gooner10a15,Why did they have to go and spoil a banging tune 🙄,2025-11-04 09:42:01+00:00,1,why did they have to go and spoil a banging tune,0,music themes & general praise,NEGATIVE,0.9943569302558899
@marianlonge3060,"AHHHH BEAUTIFUL AND THOUGHTFUL, A TRUE JOHN LEWIS ADVERT ❤❤❤❤",2025-11-04 09:40:07+00:00,2,"ahhhh beautiful and thoughtful, a true john lewis advert",3,general christmas advert discussion,POSITIVE,0.9997383952140808
@QuadTheGambler,Getting worse every year,2025-11-04 09:39:26+00:00,6,getting worse every year,4,mixed evaluations (best vs worst),POSITIVE,0.8937626481056213
@ThomasTaylor-u2b,So he wants Singing lessons for Christmas. Do they sell that at John Lewis?,2025-11-04 09:39:03+00:00,0,so he wants singing lessons for christmas. do they sell that at john lewis?,3,general christmas advert discussion,NEGATIVE,0.9990463852882385
@GARETHFOWLER-c1f,"if people only new how hard this to watch when your sons mother took him from you some 20 years ago,",2025-11-04 09:37:17+00:00,9,"if people only new how hard this to watch when your sons mother took him from you some 20 years ago,",4,mixed evaluations (best vs worst),NEGATIVE,0.9988883137702942
@iSuRRendeReDuK,They forgot to add Christmas again.,2025-11-04 09:37:15+00:00,12,they forgot to add christmas again.,4,mixed evaluations (best vs worst),NEGATIVE,0.9995824694633484
@iestyndavies7287,Yet another dud from John Lewis. When did Christmas stop being about fun?,2025-11-04 09:36:26+00:00,1,yet another dud from john lewis. when did christmas stop being about fun?,3,general christmas advert discussion,NEGATIVE,0.9990384578704834
@elrondriel,Not surprised John Lewis turned comments off this is a really odd advert not christmasey at all,2025-11-04 09:36:10+00:00,12,not surprised john lewis turned comments off this is a really odd advert not christmasey at all,3,general christmas advert discussion,NEGATIVE,0.9988786578178406
@rosettasilvermist,First time in years the John Lewis ad has been bad!!,2025-11-04 09:35:29+00:00,5,first time in years the john lewis ad has been bad!!,3,general christmas advert discussion,NEGATIVE,0.9997596144676208
@tenparkdrive,It’s a start ❤,2025-11-04 09:33:47+00:00,0,it’s a start,0,music themes & general praise,POSITIVE,0.9350206851959229
